curve_ID,originaltraitname,originaltraitunit,originaltraitvalue,standardisedtraitname,standardardisedtraitunit,standardisedtraitvalue,interactor1,habitat,common,ambienttemp,ambienttempunit,stage,doi,citation,figuretable,mismatch_A,notes
3,Development Time,days,NA,Juvenile Development Rate,1/days,0,Aedes krombeini,aquatic,mosquito,35,Celsius,juvenile,10.1016/0306-4565(95)00035-12,"Joshi 1996. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. Therm. Biol. 21: 3",Table 1,yes,
3,Female Longevity,days,4,Female Mortality Rate,per capita per day,0.25,Aedes krombeini,terrestrial,mosquito,14,Celsius,adult,10.1016/0306-4565(95)00035-12,"Joshi 1996. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. Therm. Biol. 21: 3",Table 1,yes,
3,Female Longevity,days,23,Female Mortality Rate,per capita per day,0.0435,Aedes krombeini,terrestrial,mosquito,18,Celsius,adult,10.1016/0306-4565(95)00035-12,"Joshi 1996. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. Therm. Biol. 21: 3",Table 1,yes,
3,Female Longevity,days,64,Female Mortality Rate,per capita per day,0.0156,Aedes krombeini,terrestrial,mosquito,22,Celsius,adult,10.1016/0306-4565(95)00035-12,"Joshi 1996. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. Therm. Biol. 21: 3",Table 1,yes,
3,Female Longevity,days,70,Female Mortality Rate,per capita per day,0.0143,Aedes krombeini,terrestrial,mosquito,26,Celsius,adult,10.1016/0306-4565(95)00035-12,"Joshi 1996. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. Therm. Biol. 21: 3",Table 1,yes,
3,Female Longevity,days,29,Female Mortality Rate,per capita per day,0.0345,Aedes krombeini,terrestrial,mosquito,30,Celsius,adult,10.1016/0306-4565(95)00035-12,"Joshi 1996. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. Therm. Biol. 21: 3",Table 1,yes,
3,Female Longevity,days,3,Female Mortality Rate,per capita per day,0.3333,Aedes krombeini,terrestrial,mosquito,33.5,Celsius,adult,10.1016/0306-4565(95)00035-12,"Joshi 1996. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. Therm. Biol. 21: 3",Table 1,yes,
3,Female Longevity,days,0,Female Mortality Rate,per capita per day,1,Aedes krombeini,terrestrial,mosquito,35,Celsius,adult,10.1016/0306-4565(95)00035-12,"Joshi 1996. Effect of fluctuating and constant temperatures on development, adult longevity and fecundity in the mosquito Aedes krombeini. J. Therm. Biol. 21: 3",Table 1,yes,
3,Juvenile Survival,%,0,Juvenile Mortality Rate,proportion mortality/dev time,1,Anopheles gambiae,terrestrial,mosquito,16,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
3,Juvenile Survival,%,41.667,Juvenile Mortality Rate,proportion mortality/dev time,0.025,Anopheles gambiae,terrestrial,mosquito,17.97,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
3,Juvenile Survival,%,69.792,Juvenile Mortality Rate,proportion mortality/dev time,0.0148,Anopheles gambiae,terrestrial,mosquito,20.09,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
3,Juvenile Survival,%,75.625,Juvenile Mortality Rate,proportion mortality/dev time,0.0139,Anopheles gambiae,terrestrial,mosquito,22.03,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
3,Juvenile Survival,%,78.75,Juvenile Mortality Rate,proportion mortality/dev time,0.0157,Anopheles gambiae,terrestrial,mosquito,24.03,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
3,Juvenile Survival,%,72.708,Juvenile Mortality Rate,proportion mortality/dev time,0.0237,Anopheles gambiae,terrestrial,mosquito,26.09,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
3,Juvenile Survival,%,66.25,Juvenile Mortality Rate,proportion mortality/dev time,0.0344,Anopheles gambiae,terrestrial,mosquito,28.03,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
3,Juvenile Survival,%,27.083,Juvenile Mortality Rate,proportion mortality/dev time,0.0729,Anopheles gambiae,terrestrial,mosquito,30,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
3,Juvenile Survival,%,34.583,Juvenile Mortality Rate,proportion mortality/dev time,0.0641,Anopheles gambiae,terrestrial,mosquito,32.03,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
3,Juvenile Survival,%,0,Juvenile Mortality Rate,proportion mortality/dev time,1,Anopheles gambiae,terrestrial,mosquito,34.03,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
4,Juvenile Development Time,days,NA,Juvenile Development Rate,1/days,0,Anopheles gambiae,terrestrial,mosquito,16,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
4,Juvenile Development Time,days,23.3,Juvenile Development Rate,1/days,0.0429,Anopheles gambiae,terrestrial,mosquito,17.97,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
4,Juvenile Development Time,days,20.4,Juvenile Development Rate,1/days,0.049,Anopheles gambiae,terrestrial,mosquito,20.03,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
4,Juvenile Development Time,days,17.5,Juvenile Development Rate,1/days,0.0571,Anopheles gambiae,terrestrial,mosquito,22.01,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
4,Juvenile Development Time,days,13.5,Juvenile Development Rate,1/days,0.0741,Anopheles gambiae,terrestrial,mosquito,23.98,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
4,Juvenile Development Time,days,11.5,Juvenile Development Rate,1/days,0.087,Anopheles gambiae,terrestrial,mosquito,26.18,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
4,Juvenile Development Time,days,9.8,Juvenile Development Rate,1/days,0.102,Anopheles gambiae,terrestrial,mosquito,28.07,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
4,Juvenile Development Time,days,10,Juvenile Development Rate,1/days,0.1,Anopheles gambiae,terrestrial,mosquito,29.99,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
4,Juvenile Development Time,days,10.2,Juvenile Development Rate,1/days,0.098,Anopheles gambiae,terrestrial,mosquito,32.08,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
4,Juvenile Development Time,days,NA,Juvenile Development Rate,1/days,0,Anopheles gambiae,terrestrial,mosquito,34.05,Celsius,juvenile,10.1079/BER2003259,Bayoh and Lindsay 2003. Effect of temperature on the development of the aquatic stages of Anopheles gambiae sensu stricto (Diptera: Culicidae). Bull Entomol. Res. 93,Table 1,yes,
4,Female Longevity,days,4,Female Mortality Rate,1/days,0.25,Anopheles gambiae,terrestrial,mosquito,5,Celsius,adult,NA,Bayoh 2003. Studies on the development and survival of Anopheles gambiae sensu stricto at various temperatures and relative humidities. Durham theses. 1-134,Table 6.1,yes,
4,Female Longevity,days,9,Female Mortality Rate,1/days,0.1111,Anopheles gambiae,terrestrial,mosquito,10,Celsius,adult,NA,Bayoh 2003. Studies on the development and survival of Anopheles gambiae sensu stricto at various temperatures and relative humidities. Durham theses. 1-134,Table 6.1,yes,
4,Female Longevity,days,23,Female Mortality Rate,1/days,0.0435,Anopheles gambiae,terrestrial,mosquito,15,Celsius,adult,NA,Bayoh 2003. Studies on the development and survival of Anopheles gambiae sensu stricto at various temperatures and relative humidities. Durham theses. 1-134,Table 6.1,yes,
4,Female Longevity,days,23,Female Mortality Rate,1/days,0.0435,Anopheles gambiae,terrestrial,mosquito,20,Celsius,adult,NA,Bayoh 2003. Studies on the development and survival of Anopheles gambiae sensu stricto at various temperatures and relative humidities. Durham theses. 1-134,Table 6.1,yes,
4,Female Longevity,days,25,Female Mortality Rate,1/days,0.04,Anopheles gambiae,terrestrial,mosquito,25,Celsius,adult,NA,Bayoh 2003. Studies on the development and survival of Anopheles gambiae sensu stricto at various temperatures and relative humidities. Durham theses. 1-134,Table 6.1,yes,
4,Female Longevity,days,15,Female Mortality Rate,1/days,0.0667,Anopheles gambiae,terrestrial,mosquito,30,Celsius,adult,NA,Bayoh 2003. Studies on the development and survival of Anopheles gambiae sensu stricto at various temperatures and relative humidities. Durham theses. 1-134,Table 6.1,yes,
4,Female Longevity,days,7,Female Mortality Rate,1/days,0.1429,Anopheles gambiae,terrestrial,mosquito,35,Celsius,adult,NA,Bayoh 2003. Studies on the development and survival of Anopheles gambiae sensu stricto at various temperatures and relative humidities. Durham theses. 1-134,Table 6.1,yes,
4,Female Longevity,days,1,Female Mortality Rate,1/days,1,Anopheles gambiae,terrestrial,mosquito,40,Celsius,adult,NA,Bayoh 2003. Studies on the development and survival of Anopheles gambiae sensu stricto at various temperatures and relative humidities. Durham theses. 1-134,Table 6.1,yes,
4,Fecundity,egg punctures,0,Fecundity Rate,lifetime fecundity/longevity,0,Anthonomus grandis,terrestrial,boll weevil,12,Celsius,adult,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 6,yes,
4,Fecundity,egg punctures,19.4,Fecundity Rate,lifetime fecundity/longevity,0.339754816,Anthonomus grandis,terrestrial,boll weevil,15,Celsius,adult,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 6,yes,
4,Fecundity,egg punctures,120.6,Fecundity Rate,lifetime fecundity/longevity,3.19047619,Anthonomus grandis,terrestrial,boll weevil,20,Celsius,adult,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 6,yes,
4,Fecundity,egg punctures,185.6,Fecundity Rate,lifetime fecundity/longevity,5.155555556,Anthonomus grandis,terrestrial,boll weevil,25,Celsius,adult,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 6,yes,
4,Fecundity,egg punctures,154.8,Fecundity Rate,lifetime fecundity/longevity,5.469964664,Anthonomus grandis,terrestrial,boll weevil,30,Celsius,adult,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 6,yes,
4,Fecundity,egg punctures,3.5,Fecundity Rate,lifetime fecundity/longevity,0.284552846,Anthonomus grandis,terrestrial,boll weevil,35,Celsius,adult,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 6,yes,
4,Fecundity,egg punctures,0,Fecundity Rate,lifetime fecundity/longevity,0,Anthonomus grandis,terrestrial,boll weevil,40,Celsius,adult,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 6,yes,
4,Juvenile Mortality,proportion,1,Juvenile Mortality Rate,proportion mortality/dev time,1,Anthonomus grandis,terrestrial,boll weevil,12,Celsius,juvenile,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 1,yes,
4,Juvenile Mortality,proportion,0.72,Juvenile Mortality Rate,proportion mortality/dev time,0.015254237,Anthonomus grandis,terrestrial,boll weevil,15,Celsius,juvenile,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 1,yes,
4,Juvenile Mortality,proportion,0.473,Juvenile Mortality Rate,proportion mortality/dev time,0.017137681,Anthonomus grandis,terrestrial,boll weevil,20,Celsius,juvenile,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 1,yes,
4,Juvenile Mortality,proportion,0.364,Juvenile Mortality Rate,proportion mortality/dev time,0.02275,Anthonomus grandis,terrestrial,boll weevil,25,Celsius,juvenile,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 1,yes,
4,Juvenile Mortality,proportion,0.501,Juvenile Mortality Rate,proportion mortality/dev time,0.038244275,Anthonomus grandis,terrestrial,boll weevil,30,Celsius,juvenile,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 1,yes,
4,Juvenile Mortality,proportion,0.891,Juvenile Mortality Rate,proportion mortality/dev time,0.07487395,Anthonomus grandis,terrestrial,boll weevil,35,Celsius,juvenile,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 1,yes,
4,Juvenile Mortality,proportion,0.962,Juvenile Mortality Rate,proportion mortality/dev time,1,Anthonomus grandis,terrestrial,boll weevil,40,Celsius,juvenile,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 1,yes,
4,Juvenile Mortality,proportion,1,Juvenile Mortality Rate,proportion mortality/dev time,1,Anthonomus grandis,terrestrial,boll weevil,45,Celsius,juvenile,10.1111/j.1744-7917.2005.00057.x,Greenberg et al. 2005. Temperature dependent development and reproduction of the boll weevil (Coleoptera: Curculionidae). Insect Science 12: 6,Table 1,yes,
